WKT,KULTHAT_ID,NEV
"MULTIPOLYGON (((793121.8 123801.7,794369.1 124934.1,793859.4 125480.2,795513.4 126910.4,794625.2 127544.2,794779.5 128012.1,794779.5 128012.1,796521.7 129882.3,796522.6 129883.3,796522.6 129883.3,797841.7 129236.9,797841.7 129236.9,800447.0 127960.3,800447.0 127960.3,800175.0 127609.9,800675.2 127349.5,801273.2 126972.0,801273.2 126972.0,801045.0 126305.2,799809.8 124541.0,798948.5 123475.9,798569.6 123543.5,797826.4 122495.1,797823.5 122491.1,797823.5 122491.1,797463.9 122007.2,797030.3 121329.4,796743.8 120748.9,796457.1 121435.9,795978.6 121786.1,795013.3 122566.6,794145.3 123210.0,793344.6 123711.8,793121.8 123801.7)))",2461,Magyarbánhegyes
"MULTIPOLYGON (((793140.6 280552.0,793142.8 280556.0,793345.4 280935.8,793409.8 281336.1,793679.0 281786.6,793963.9 281796.9,794422.6 282582.8,794767.7 282453.0,795097.7 282333.2,795612.9 282068.5,795927.7 282173.8,796292.2 282424.3,795976.3 283099.5,795920.4 283936.0,795920.1 283940.0,795920.1 283940.0,796760.4 283585.5,796970.7 283325.5,797245.7 283235.6,797245.7 283235.6,797245.8 283231.6,797266.7 282520.2,797611.8 282425.4,797787.0 282180.4,797852.4 281900.3,797988.1 281395.1,798238.5 281090.1,798634.0 280605.1,799069.2 280410.3,799494.3 280255.6,799789.4 280090.7,800165.7 279813.8,800169.7 279810.9,800169.7 279810.9,800159.9 279665.8,800455.0 279505.9,800835.6 279000.9,800835.6 279000.9,800832.5 278996.9,800646.0 278755.6,800216.1 278800.3,799646.0 279014.9,798875.6 279464.5,798285.5 279674.2,797805.5 279788.8,797005.6 279933.2,796310.8 279912.6,795506 279982,794946.1 280031.5,794136.4 280005.8,793713.0 280364.2,793140.6 280552.0)))",2462,Hejõkürt
"MULTIPOLYGON (((793169.6 324644.6,793939.0 325429.9,793560.4 325724.4,793724.3 326104.1,793968.7 326508.1,794177.7 326892.3,794305.7 327177.1,794589.9 327555.6,794734.6 327469.0,794912.4 327713.1,795138.7 327781.1,795260.7 327965.6,795260.7 327965.6,795548.3 327518.0,795097.9 327139.5,794883.3 326700.1,794861.3 326479.5,795164.7 326195.8,795107.4 325955.5,795695.1 325483.4,796290.6 325213.7,796294.6 325211.9,796294.6 325211.9,796170.8 324821.8,796684.2 324455.8,796802.3 324198.8,796760.7 324033.7,796623.0 323779.1,796574.9 323453.5,796471.5 323098.4,796554.8 322876.9,796804.4 322744.1,796852.1 322467.7,797107.3 322400.1,797233 322326,797237.0 322323.6,797237.0 322323.6,797136.1 322249.3,796899.4 322146.2,796502.7 322099.8,796040.9 322064.1,795559.0 322018.5,795147.0 321947.2,795147.0 321947.2,795143.0 321948.4,794771.9 322066.1,794318.5 322411.5,793643.6 322673.7,793349.3 322857.1,793176.0 323109.6,793049 323497,793083.3 323963.2,793262.3 324352.8,793339.7 324592.8,793169.6 324644.6)))",2463,Halmaj
"MULTIPOLYGON (((793367.9 350331.0,793802.3 350668.0,793864.8 350928.2,794181.6 351025.6,794499.4 351218.2,794884.6 351666.0,794884.6 351666.0,795054.5 351594.1,795450.2 351530.2,795938.2 351696.1,796368.4 352128.5,796914.5 352614.9,796621.0 353450.4,796819.6 353794.6,796691.3 354031.6,796701.0 354558.2,796724.1 354899.1,796684.4 355539.7,796684.4 355539.7,798213.5 355314.9,798239.7 354985.3,799294.6 355314.4,800889.5 354694.0,801706.4 353810.4,801706.4 353810.4,800846.6 354248.0,800751.3 353692.1,800253.1 353511.2,799952.8 353584.3,799723.7 353767.0,799287.2 353756.1,798989.4 353548.3,798578.0 353542.2,798311.0 353404.2,797965.1 353432.6,797801.8 353679.9,797563.8 353998.2,797216.7 353881.1,797098.5 353566.2,797304.9 353082.7,797331.1 352646.0,797532.8 352197.7,797551.1 351996.9,797579.1 351770.9,798150.6 351730.3,798037.8 351455.5,798081.0 351234.4,798134.3 351028.2,797881.2 350764.7,798105.0 350551.9,798096.7 350185.8,798096.7 350185.8,797614.5 350105.1,797442.6 349956.3,797100.2 349804.0,796772.2 349698.1,796768.2 349696.8,796768.2 349696.8,796713.2 349160.6,796675.4 348860.0,796675.4 348860.0,796671.4 348860.7,796319.9 348923.5,795948.4 348897.0,795657.9 348944.9,795276.7 348938.4,794733.7 348798.1,794728.4 348773.1,794728.4 348773.1,794725.2 348777.1,794133.0 349506.1,793792.2 349539.4,793367.9 350331.0)))",2464,Büttös
"MULTIPOLYGON (((793376.1 333205.4,793406.6 333245.2,793476.1 333736.2,793601.1 334246.6,793685.7 334737.4,793849.3 335087.0,794030.1 335115.4,794030.1 335115.4,794459.9 334935.8,794719.5 334792.8,795039.4 334669.4,795516.2 334700.0,795798.8 334887.9,796214.1 334768.6,796329.1 334732.4,796628.3 334528.9,797047 334239,797739.3 334127.7,797743.3 334127.1,797743.3 334127.1,797793.1 333524.7,797759.3 333103.6,797706.5 332813.2,797538.9 332574.0,797591.6 332302.6,797614.0 332045.6,797614.4 332041.6,797614.4 332041.6,796666.3 331468.7,796666.3 331468.7,796662.3 331472.7,796507.2 331630.7,796121.5 331689.5,795822.1 331862.9,795984.9 332122.2,795805.1 332214.2,795360.6 332424.1,795124.4 332376.2,794796.8 332208.7,794586.8 332281.0,794519.2 332572.5,794344.9 332714.6,794015.3 332878.3,793376.1 333205.4)))",2465,Detek
"MULTIPOLYGON (((793615.3 343180.5,793612.4 343421.3,793908.1 343960.2,794306.7 344217.3,794532.0 344731.8,794615.3 345072.2,794578.7 345468.8,794847.6 345817.4,794850.2 346108.3,794812.7 346404.6,794820.9 346765.7,794798.2 347031.8,794645.4 347334.2,794181.4 347609.5,794181.4 347609.5,794178.5 347613.5,793938.5 347942.9,794418.6 348344.6,794636.4 348573.3,794728.4 348773.1,794728.4 348773.1,794733.7 348798.1,795276.7 348938.4,795657.9 348944.9,795948.4 348897.0,796319.9 348923.5,796671.4 348860.7,796675.4 348860.0,796675.4 348860.0,796772.3 348472.8,797060.0 348108.9,797192.7 347801.6,797200.7 347575.8,796961.9 347232.0,796795 347073,796801.9 346726.8,796959.9 346444.4,796991.4 346037.8,796803.5 345768.7,796638.8 345298.8,796677.5 345142.9,796424.6 344904.5,796216.4 344615.5,796736.9 343923.4,796736.9 343923.4,796759.9 343766.6,796760.5 343762.6,796760.5 343762.6,796671.0 343281.9,796524.1 343122.8,796226.4 342925.0,795922.9 343203.7,795461.5 342770.5,795457.5 342766.7,795457.5 342766.7,795417.8 342807.2,795177.1 342814.5,794932.9 343002.4,794742.2 342989.2,794445.7 342921.8,793619.3 343179.2,793615.3 343180.5)))",2466,Felsõgagy
"MULTIPOLYGON (((793627.4 354986.5,793678.5 355330.1,794614.5 355487.9,794614.5 355487.9,795353.1 356041.3,796526.3 355935.2,796684.4 355539.7,796684.4 355539.7,796724.1 354899.1,796701.0 354558.2,796691.3 354031.6,796819.6 353794.6,796621.0 353450.4,796914.5 352614.9,796368.4 352128.5,795938.2 351696.1,795450.2 351530.2,795054.5 351594.1,794884.6 351666.0,794884.6 351666.0,794883.4 351670.0,794652.8 352458.0,794156.7 353408.2,793962.5 353710.6,793984.1 354164.1,794048.8 354466.5,794113.5 354747.2,794048.8 354984.8,793631.4 354986.5,793627.4 354986.5)))",2467,Kány
"MULTIPOLYGON (((793818.1 206901.0,793854.1 207000.7,793920.8 207155.1,794215.6 207607.4,794322.2 208216.9,794454.7 208921.3,794826.4 209542.9,795181.1 209984.5,795536.9 210526.2,795798 211099,796278.4 211143.7,796843.8 211182.5,797248.0 211578.5,797248.0 211578.5,797566.7 211459.8,797705.9 211383.1,798151.4 211433.3,798536.0 211398.9,799378.1 210582.4,799382.1 210578.5,799382.1 210578.5,800572.6 208773.1,801964.3 207075.6,802916.3 207265.2,802827.0 207801.9,802598.6 208880.7,803008.5 208871.1,803822.1 208281.4,804560.2 207647.4,805335.3 207141.4,805335.3 207141.4,805331.7 207137.4,804388.0 206089.1,802479.9 204669.1,802333.2 204179.4,801159.0 203689.8,800963.3 204130.5,800082.6 203298.0,798035.5 203229.4,798031.5 203229.3,798031.5 203229.3,797784.4 203793.1,797447.0 204497.7,797232.4 205000.7,796887.9 205515.1,796704.4 206112.9,796346.1 206272.1,796142.5 205933.9,795918.5 205566.0,795780.6 205292.2,795375.3 205261.7,794836.8 205397.8,794579.6 205651.0,794768.7 206034.3,794366.6 206304.1,793821.9 206330.2,793901.3 206475.5,793903.5 206479.5,793903.5 206479.5,793818.9 206897.0,793818.1 206901.0)))",2468,Bucsa
"MULTIPOLYGON (((794030.1 335115.4,794029.0 335119.4,793996.1 335236.1,794113.6 335475.8,794303.0 335900.4,794272.8 336452.4,794242.0 336939.3,794242.0 336939.3,794245.8 336935.3,794753.8 336397.7,795013.1 336219.7,795325.2 336342.1,795627.2 336459.7,796182.0 336243.7,796421.4 336085.9,796687.3 336088.4,796754.1 336268.4,797310.7 336243.0,797551.3 336230.7,797892.6 336252.6,797892.6 336252.6,797968.8 335800.4,798002.1 335589.4,798009.7 335337.5,798009.8 335333.5,798009.8 335333.5,797831.3 334994.1,797661.5 334519.1,797743.3 334127.1,797743.3 334127.1,797739.3 334127.7,797047 334239,796628.3 334528.9,796329.1 334732.4,796214.1 334768.6,795798.8 334887.9,795516.2 334700.0,795039.4 334669.4,794719.5 334792.8,794459.9 334935.8,794030.1 335115.4)))",2469,Beret
"MULTIPOLYGON (((794160.2 337893.2,794162.5 337897.2,794527.0 338531.8,794603.2 338641.4,794350.1 338944.8,794293.9 339391.8,794130.0 339573.9,794121.6 339759.6,794227.4 340375.6,794434.4 341091.0,794434.4 341091.0,795151.5 340507.3,795409.0 340128.6,795924.6 340008.4,796457.4 340128.7,796779.5 340256.1,796910.8 340355.2,797429.3 341127.8,797429.3 341127.8,797705.5 341155.2,798182.2 340614.0,798636.8 340404.0,798992.9 340405.6,799271.2 340107.0,799267.4 339685.7,799188.9 339315.3,799188.9 339315.3,798559.6 339060.4,798529.9 338533.9,798768.0 338235.7,798758.5 337734.2,798554.5 337359.9,798636.4 336972.9,797984.5 336432.3,797894.6 336256.6,797892.6 336252.6,797892.6 336252.6,797551.3 336230.7,797310.7 336243.0,796754.1 336268.4,796687.3 336088.4,796421.4 336085.9,796182.0 336243.7,795627.2 336459.7,795325.2 336342.1,795013.1 336219.7,794753.8 336397.7,794245.8 336935.3,794242.0 336939.3,794242.0 336939.3,794160.2 337893.2)))",2470,Baktakék
"MULTIPOLYGON (((794186.7 317825.9,794186.4 318026.1,794106.1 318281.2,794305.7 318501.5,794110.2 318881.6,794509.4 319377.2,794964.5 319172.5,795339.4 319132.8,795164.0 319477.9,795198.7 319673.0,795293.5 319808.2,795293.5 319808.2,795749.3 320291.1,796021.1 320398.9,796068.7 320674.3,796109.6 320764.2,796109.6 320764.2,797261.5 320000.9,797505.7 320384.8,798680.6 319947.3,799474.3 320075.2,799914.1 320457.3,800773.2 320614.6,800773.2 320614.6,800777.2 320612.9,801058.1 320491.6,801142.2 320365.3,801135.3 320154.7,801356.3 319853.4,801356.3 319853.4,802071.6 319488.8,802122.5 318878.4,802377.3 318943.7,802562.5 318758.7,802383.0 318493.4,802358.6 318073.1,802618.7 317908.2,802845.6 316537.5,802845.6 316537.5,802844.2 316533.5,802626.6 315941.9,802377.9 315111.2,802128.9 314460.5,801855.1 313669.7,801721.2 312939.1,801612.1 312388.7,801672.5 312088.5,802172.3 312099.0,802442.5 311874.1,802501.5 311683.0,802502.8 311679.0,802502.8 311679.0,802669.0 310798.5,802619.6 310398.2,802360.1 310082.8,802360.1 310082.8,801980.7 309807.3,801835.6 309857.2,801835.6 309857.2,801270.4 310126.9,801110.5 310146.8,800706.0 309886.3,800166.3 309780.7,799786.2 309950.5,799655.7 310325.6,799535.7 310365.6,799354.6 311150.9,799354.6 311191.0,799004.4 311370.8,798663.7 311930.9,798663.7 311930.9,798663.4 311934.9,798633.2 312271.1,798787.9 312451.3,798732.6 312706.4,798401.7 313401.6,798401.7 313401.6,798401.0 313405.6,798361.3 313656.7,798261.1 313841.8,797955.7 314181.7,797655.3 314496.7,797914.4 315102.3,797328.9 315607.1,796959.1 315521.8,796788.4 316012.0,796393.8 315831.5,795903.3 316351.4,796187.2 317047.1,795952 317182,796061.4 317622.4,795436.5 317661.9,794906.6 317721.5,794356.8 317751.0,794190.7 317824.2,794186.7 317825.9)))",2471,Megyaszó
"MULTIPOLYGON (((794434.4 341091.0,794711.9 341268.9,794889.0 341447.8,795182.6 341751.0,795361.2 342085.4,795457.5 342766.7,795457.5 342766.7,795461.5 342770.5,795922.9 343203.7,796226.4 342925.0,796524.1 343122.8,796671.0 343281.9,796760.5 343762.6,796760.5 343762.6,797103.9 343453.4,797020.9 343143.2,797047.5 342751.6,797121.5 342610.5,797124.5 342384.7,797124.5 342384.7,797121.9 342380.7,796977.0 342160.4,797116.2 342018.6,797175.3 341897.7,797169.1 341762.3,797212.5 341561.2,797266.4 341415.2,797427.1 341131.8,797429.3 341127.8,797429.3 341127.8,796910.8 340355.2,796779.5 340256.1,796457.4 340128.7,795924.6 340008.4,795409.0 340128.6,795151.5 340507.3,794434.4 341091.0)))",2472,Alsógagy
"MULTIPOLYGON (((794661.4 328257.2,794940.5 328620.7,795151.4 328643.8,795387.1 328636.6,795387.1 328636.6,795825.8 328331.4,795938.2 328004.3,795935.9 327743.5,796168.4 327380.1,796987.6 326424.3,797371.6 326174.8,798105.4 325776.6,798554.1 325461.3,798822.0 325127.7,798822.0 325127.7,798646.6 324587.6,798525.6 324518.5,798180.6 324637.2,797804.8 324690.9,797708.7 324601.5,797733.4 324364.7,797397.9 324052.7,797397.9 324052.7,797393.9 324054.4,797128.1 324170.6,797080.1 324416.9,797182.1 324601.5,797183.1 324721.9,796893.4 324860.1,796570.1 325169.1,796435.2 325230.6,796294.6 325211.9,796294.6 325211.9,796290.6 325213.7,795695.1 325483.4,795107.4 325955.5,795164.7 326195.8,794861.3 326479.5,794883.3 326700.1,795097.9 327139.5,795548.3 327518.0,795260.7 327965.6,795260.7 327965.6,795256.7 327967.5,794661.4 328257.2)))",2473,Kiskinizs
"MULTIPOLYGON (((794665.7 177561.0,795094.7 178244.5,794977.4 178730.7,796433.7 179789.0,796433.7 179789.0,797662.7 179551.9,798203.4 179654.0,798496.2 180143.0,798752.5 180361.9,798610.1 180833.3,798901.8 181122.1,799204.9 181646.0,799072.0 182037.3,799134.7 182502.5,799352.9 183067.1,799280.5 183528.1,799151.7 183754.1,798915.8 184491.3,798852.1 184727.0,799099.1 185071.1,799671.0 185388.3,800563.7 185813.9,800945.6 186147.2,800708.0 186574.1,800229.5 186862.1,799876.0 187159.4,799788.0 187510.4,799923.8 187644.8,799923.8 187644.8,800775.8 187970.5,801400.1 187816.8,801815.8 187914.6,801993.1 188319.2,802186.3 188873.8,803134.8 188568.2,803782.5 188134.0,804316.5 187925.8,805231.8 187935.7,805754.6 187512.3,806158.3 187264.7,806928.1 187200.4,807342.0 186982.8,807865.5 186694.5,807769.2 184687.5,807791.1 184131.6,807237.7 183559.0,806885.4 183170.4,806063.7 182899.6,806156.2 182448.5,806356.8 182547.5,806766.7 182510.2,806519 182046,806496.8 181650.6,806830.6 181418.5,807361.3 181530.7,807661.2 181499.0,807880.1 182183.6,809000.6 181331.3,809373.5 180933.7,809529.7 180252.0,809670.9 179570.3,809732.9 179034.3,809834.4 178397.9,809896.2 177841.8,809994.6 177540.9,811346.9 177883.8,812068.0 178050.1,812584.0 178212.4,812940.2 178400.7,812940.2 178400.7,813832.0 177784.9,814121.1 177618.1,813950.8 177574.0,814033.2 177102.9,814033.2 177102.9,814029.2 177100.7,812924.3 176468.3,812572.1 176084.7,811475.4 175835.5,811270.5 176747.8,811175.2 176713.3,810904.0 176504.5,810394.3 176587.5,810461.8 176131.5,810105.1 175848.1,810118.5 175567.7,810186.7 175246.9,810364.4 174830.4,810832.8 174522.4,811181.3 174240.1,811298.5 173738.8,810872.2 173515.9,810880.5 173210.4,809551.0 172476.8,809224.9 172303.4,809224.9 172303.4,809222.5 172307.4,808962.3 172730.4,808524.2 173103.3,808636.8 173553.3,808372.4 173679.9,808094.1 173981.9,808091.4 174402.4,807852.9 174669.1,807915.8 175184.4,807352.0 175432.8,806968.3 175177.7,806542.9 174741.4,806118.3 174823.9,806687.7 175241.9,806917.5 175530.4,806457.3 175527.9,805819.2 175897.0,806337.2 176404.7,805912.9 176547.3,805646.0 176218.3,805339.0 175874.6,805030.3 176121.6,804560.4 176164.3,804446.4 176340.1,804210.1 176131.2,804210.1 176131.2,803971.0 176287.7,803464.7 176966.4,802996.4 177294.4,802882.8 177545.4,802622.5 178392.9,802459.6 178774.3,802074.1 178716.4,802284.3 177854.1,801803.5 177726.6,801535.5 178098.5,801164.8 177980.5,800895.8 178177.2,800501.0 178229.5,800061.7 178377.1,799707.9 178609.3,799441.6 178381.9,799564.6 178019.4,800012.0 177551.3,799974.7 177141.0,799555.1 177233.4,799245.8 177370.3,798988.9 177031.3,799068.2 177791.8,799081.2 178337.5,798561.5 178405.4,798714.5 178049.1,798546.3 177479.3,798206.2 177486.2,797833.4 177893.8,797527.0 177650.2,797553.7 177074.3,797125.7 176561.0,796724.9 176433.1,796529.9 176439.2,796275.2 176515.7,795681.5 176769.3,795681.5 176769.3,795273.1 177067.0,794669.7 177557.7,794665.7 177561.0)))",2474,Körösladány
"MULTIPOLYGON (((795147.0 321947.2,795559.0 322018.5,796040.9 322064.1,796502.7 322099.8,796899.4 322146.2,797136.1 322249.3,797237.0 322323.6,797237.0 322323.6,798063.1 322140.2,798774 321983,799168.3 321768.6,799393.6 321716.3,799507.0 321494.5,800588.6 321283.6,801068.4 320975.5,801072.4 320973.0,801072.4 320973.0,800773.2 320614.6,800773.2 320614.6,799914.1 320457.3,799474.3 320075.2,798680.6 319947.3,797505.7 320384.8,797261.5 320000.9,796109.6 320764.2,796109.6 320764.2,796106.5 320768.2,795693.0 321294.9,795514.8 321567.4,795251.0 321790.7,795147.0 321947.2)))",2475,Szentistvánbaksa
"MULTIPOLYGON (((795387.1 328636.6,795388.1 328640.6,795470.2 328961.8,795653.0 329205.9,795900.7 329429.3,796196.1 329361.3,796368.5 329575.3,796368.5 329575.3,796372.5 329575.6,796905.5 329605.4,797370.6 329440.4,797583.5 329132.4,797987.4 328862.7,798443.5 328823.3,798722.7 328630.0,799292.0 328348.7,799821.0 328042.7,800189.4 327728.2,800559.0 327431.9,800563.0 327428.7,800563.0 327428.7,800319.5 327125.0,800075.8 326796.3,799866.9 326432.1,799612.6 326038.2,799380.2 325854.8,799016.3 325547.2,798843.2 325263.0,798822.0 325127.7,798822.0 325127.7,798554.1 325461.3,798105.4 325776.6,797371.6 326174.8,796987.6 326424.3,796168.4 327380.1,795935.9 327743.5,795938.2 328004.3,795825.8 328331.4,795387.1 328636.6)))",2476,Csobád
"MULTIPOLYGON (((795681.5 176769.3,796275.2 176515.7,796529.9 176439.2,796724.9 176433.1,797125.7 176561.0,797553.7 177074.3,797527.0 177650.2,797833.4 177893.8,798206.2 177486.2,798546.3 177479.3,798714.5 178049.1,798561.5 178405.4,799081.2 178337.5,799068.2 177791.8,798988.9 177031.3,799245.8 177370.3,799555.1 177233.4,799974.7 177141.0,800012.0 177551.3,799564.6 178019.4,799441.6 178381.9,799707.9 178609.3,800061.7 178377.1,800501.0 178229.5,800895.8 178177.2,801164.8 177980.5,801535.5 178098.5,801803.5 177726.6,802284.3 177854.1,802074.1 178716.4,802459.6 178774.3,802622.5 178392.9,802882.8 177545.4,802996.4 177294.4,803464.7 176966.4,803971.0 176287.7,804210.1 176131.2,804210.1 176131.2,804209.4 176127.2,804029.5 175135.9,803996.4 174580.4,803857.8 173960.3,803570.0 173476.3,803156.8 172917.9,802918.9 172418.6,802576.0 171909.8,802804.2 171578.1,803068.0 171351.4,803130.5 170910.4,802726.9 170291.9,802318.2 169658.3,801977 169450,799375.9 169379.3,796409.3 168339.4,796409.3 168339.4,796405.8 168343.4,796046.5 168752.0,796439.3 169235.4,796045.6 169472.9,795932.1 169748.9,795818.5 170009.8,796189.8 170218.0,796524.8 170196.2,796356.3 171373.6,797118.6 171739.9,796922.6 172451.9,796548.8 172689.2,796398.4 173506.1,794504.6 174698.2,794830.5 174856.6,794922.3 175161.4,794680.3 175718.5,794752.5 176093.6,795176.4 175881.0,795431.7 175924.6,795468.3 176209.8,795840.9 176658.3,795685.5 176766.5,795681.5 176769.3)))",2477,Köröstarcsa
"MULTIPOLYGON (((795683.3 330359.4,795853.1 330839.3,795959.7 330978.8,796220.9 331021.4,796518.1 331159.1,796666.3 331468.7,796666.3 331468.7,797614.4 332041.6,797614.4 332041.6,797874.0 331903.7,798184.1 331243.6,798427.1 330920.2,798939.6 330237.1,798942.6 330233.1,798942.6 330233.1,799157.0 330080.6,799585.7 329780.6,800009.6 329505.7,800674.9 329303.7,801107.9 328913.4,801521.7 328628.6,802072.5 328523.0,802158.3 328582.4,802009.5 328207.6,801942.9 328052.7,801676.7 327688.1,801673.8 327684.1,801673.8 327684.1,801428.7 327761.6,801371.0 327481.3,801051.1 327604.7,800744.1 327492.2,800563.0 327428.7,800563.0 327428.7,800559.0 327431.9,800189.4 327728.2,799821.0 328042.7,799292.0 328348.7,798722.7 328630.0,798443.5 328823.3,797987.4 328862.7,797583.5 329132.4,797370.6 329440.4,796905.5 329605.4,796372.5 329575.6,796368.5 329575.3,796368.5 329575.3,795683.3 330359.4)))",2478,Ináncs
"MULTIPOLYGON (((795772.4 243623.7,795774.0 243627.7,795890.5 243912.7,796088.4 244190.9,796340.5 244853.9,796441.5 245408.4,796488.0 246013.6,796400.2 246680.4,796302.2 247332.3,796375.4 247631.8,796481.8 248231.4,796462.3 248742.2,796462.3 248742.2,796466.3 248743.3,797234.6 248958.9,797133.3 249305.4,796741.0 250020.7,795643.3 251159.2,795748.1 251603.6,796297.4 252008.0,796666.4 252379.3,797200.6 252773.9,797770.2 253213.1,798159.1 253579.2,798159.1 253579.2,798576.5 253799.8,799022.9 254400.6,799442.0 254786.4,800483.9 255901.2,800483.9 255901.2,800678.3 256450.9,801092.6 256861.5,801706.9 257182.2,802260.5 257983.2,802440.3 258068.4,802894.8 258354.0,803463.9 258829.8,804443.3 259030.8,805787.8 259042.0,806657.6 259002.7,807806.9 259193.8,807806.9 259193.8,808322.3 258799.0,808792.5 258549.2,809137.8 258239.3,809529.1 257269.0,810078.6 257489.6,810537.9 257850.2,811087.2 258216.0,811486.2 258781.7,811725.6 259187.1,812264.7 259677.9,812874.0 259988.7,813258.4 260319.2,813742.5 260810.0,813846.6 261425.4,813976.5 261495.6,814366.6 261345.8,814711.8 261111.0,815382.0 260836.4,815972.5 260311.5,815972.5 260311.5,816759.4 259710.7,817292.6 259422.1,817556.4 259215.3,818135.2 259031.5,818549.5 258903.8,819068.2 258700.3,819326.0 258343.4,819548.2 257896.5,819858.6 257158.7,819922 256898,819207.1 256169.9,819207.1 256169.9,818522.7 255453.1,818158.5 255127.5,817130.0 254470.2,817612.1 254253.8,815944.1 253701.6,815944.1 253701.6,813181.1 252475.8,814962.0 250057.1,814964.9 250053.1,814964.9 250053.1,814554.6 249557.0,814153.8 249005.8,813693.6 248520.3,813309.0 248089.1,812952.2 247457.3,812622.7 247035.4,812385.7 246377.3,812196.3 245973.9,812196.3 245973.9,811660.5 246820.9,810996.1 246878.3,810416.4 246894.8,809524.0 246664.5,808875.9 246371.3,808298.7 246162.5,807443.7 245691.4,806882.5 245582.5,806343.0 245618.6,805818.8 245228.9,805822.5 244643.2,805842.4 244167.4,805521.4 243139.7,805220.6 242597.4,805177.6 241852.0,804958.5 241468.9,805017.5 240912.6,805017.4 240902.6,805017.4 240902.6,805015.2 240898.6,804737.1 240405.1,804351.2 240314.3,804073.3 240047.0,803747.3 239950.6,803096.5 239872.7,802643.3 240037.9,801900.6 240241.4,801755.2 239737.5,801362.2 239456.5,800931.2 239361.2,800580.1 239259.9,800465.7 238845.7,799958.4 238631.1,799674.0 239149.9,799162.9 239506.0,798467.3 239909.2,797949.9 240150.3,797735.5 240207.7,797615.2 240174.0,797615.2 240174.0,797611.2 240177.5,797377.4 240381.9,797175.0 240624.5,796934.8 240597.1,796483.9 240517.0,796328.3 240919.2,796313.0 241359.9,796151.4 241677.1,795941.4 242140.0,795869.9 242461.2,795869.2 242861.7,795826.4 243533.0,795826.4 243533.0,795772.4 243623.7)))",2479,Hortobágy
